Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
05.0209,Folklore Studies,Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
05.0210,Disability Studies,Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
05.0211,Deaf Studies,Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
05.0212,Comparative Group Studies,Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
05.0299,"Ethnic, Cultural Minority, Gender, and Group Studies, Other",Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
05.9999,"Area, Ethnic, Cultural, Gender, and Group Studies, Other",Social sciences,"Area, ethnic, cultural, gender, and group studies","Area, ethnic, cultural, gender, and group studies nec"
01.0103,Agricultural Economics,Social sciences,Economics,Agricultural economics
45.0602,Applied Economics,Social sciences,Economics,Applied economics
45.0604,Development Economics and International Development,Social sciences,Economics,Development economics and international development
45.0603,Econometrics and Quantitative Economics,Social sciences,Economics,Econometrics and quantitative economics
45.0601,"Economics, General",Social sciences,Economics,"Economics, general"
03.0204,Environmental/ Natural Resource Economics (NATURAL RESOURCES/ CONSERVATION SCIENCES),Social sciences,Economics,Environmental/ natural resource economics
45.0602b,Environmental/ Natural Resource Economics (SOCIAL SCIENCES),Social sciences,Economics,Environmental/ natural resource economics
45.0605,International Economics,Social sciences,Economics,Economics nec
45.0699,"Economics, Other",Social sciences,Economics,Economics nec
45.1001,"Political Science and Government, General",Social sciences,Political science and government,"Political science and government, general"
45.1002,American Government and Politics (United States),Social sciences,Political science and government,Political science and government nec
45.1003,Canadian Government and Politics,Social sciences,Political science and government,Political science and government nec
45.1004,Political Economy,Social sciences,Political science and government,Political science and government nec
45.1099,"Political Science and Government, Other",Social sciences,Political science and government,Political science and government nec
44.0502,Education Policy Analysis,Social sciences,Public policy analysis,Education policy analysis
44.0503,Health Policy Analysis,Social sciences,Public policy analysis,Health policy analysis
44.0501,"Public Policy Analysis, General",Social sciences,Public policy analysis,"Public policy analysis, general"
44.0504,International Policy Analysis,Social sciences,Public policy analysis,Public policy nec
44.0599,"Public Policy Analysis, Other",Social sciences,Public policy analysis,Public policy nec
44.0599b,Public Policy and Administration,Social sciences,Public policy analysis,Public policy nec
45.1101,"Sociology, General",Social sciences,"Sociology, demography, and population studies","Sociology, general"
45.0501,Demography and Population Studies,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
45.0502,Applied Demography,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
45.0599,"Demography, Other",Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
45.1102,Applied/ Public Sociology,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
45.1103,Rural Sociology,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
45.1199,"Sociology, Other",Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec"
16.0105,Applied Linguistics,Social sciences,"Social sciences, other",Applied linguistics
16.0199,"Linguistic, Comparative, and Related Language Studies and Services, Other",Social sciences,"Social sciences, other",Applied linguistics
45.0301,Archaeology/ Archeology (SOCIAL SCIENCES),Social sciences,"Social sciences, other",Archeology
45.0301b,Archaeology/ Archeology (HUMANITIES),Social sciences,"Social sciences, other",Archeology
45.0401,Criminology,Social sciences,"Social sciences, other",Criminology
45.0701,Geography,Social sciences,"Social sciences, other",Geography and cartography
45.0702,Geographic Information Science and Cartography,Social sciences,"Social sciences, other",Geography and cartography
45.0799,"Geography, Other",Social sciences,"Social sciences, other",Geography and cartography
45.0901,International Relations and Affairs,Social sciences,"Social sciences, other",International relations and national security studies
45.0902,National Security Policy Studies,Social sciences,"Social sciences, other",International relations and national security studies
45.0999,"International Relations and National Security Studies, Other",Social sciences,"Social sciences, other",International relations and national security studies
16.0102,Linguistics,Social sciences,"Social sciences, other",Linguistics
30.1101,Gerontology (MULTIDISCIPLINARY STUDIES),Social sciences,"Social sciences, other",Social sciences nec
30.1101b,Gerontology (HEALTH SCIENCES),Social sciences,"Social sciences, other",Social sciences nec
30.1101c,Gerontology (SOCIAL SCIENCES),Social sciences,"Social sciences, other",Social sciences nec
30.4701,Linguistics and Anthropology,Social sciences,"Social sciences, other",Social sciences nec
43.0104,Criminal Justice/ Safety Studies,Social sciences,"Social sciences, other",Social sciences nec
45.0101,"Social Sciences, General",Social sciences,"Social sciences, other",Social sciences nec
45.0102,Research Methodology and Quantitative Methods,Social sciences,"Social sciences, other",Social sciences nec
45.0103,Survey Research/ Methodology,Social sciences,"Social sciences, other",Social sciences nec
45.0199,"Social Sciences, Other",Social sciences,"Social sciences, other",Social sciences nec
45.1201,Urban Studies/ Affairs,Social sciences,"Social sciences, other",Social sciences nec
45.1301,Sociology and Anthropology,Social sciences,"Social sciences, other",Social sciences nec
45.1501,Geography and Anthropology,Social sciences,"Social sciences, other",Social sciences nec
45.9999,"Social Sciences, Other",Social sciences,"Social sciences, other",Social sciences nec
52.0201,"Business Administration and Management, General",Business,Business administration and management,Business management and administration
52.0201b,Business Management/ Administration,Business,Business administration and management,Business management and administration
52.0213,Organizational Leadership,Business,Business administration and management,Organizational leadership
49.0104,Aviation/ Airway Management and Operations,Business,Business administration and management,Business administration and management nec
52.0202,"Purchasing, Procurement/ Acquisitions and Contracts Management",Business,Business administration and management,Business administration and management nec
52.0203,"Logistics, Materials, and Supply Chain Management",Business,Business administration and management,Business administration and management nec
52.0204,Office Management and Supervision,Business,Business administration and management,Business administration and management nec
52.0205,Operations Management and Supervision,Business,Business administration and management,Business administration and management nec
52.0206,Non-Profit/ Public/ Organizational Management,Business,Business administration and management,Business administration and management nec
52.0207,Customer Service Management,Business,Business administration and management,Business administration and management nec
52.0208,E-Commerce/ Electronic Commerce,Business,Business administration and management,Business administration and management nec
52.0209,Transportation/ Mobility Management,Business,Business administration and management,Business administration and management nec
52.0210,Research and Development Management,Business,Business administration and management,Business administration and management nec
52.0211,Project Management,Business,Business administration and management,Business administration and management nec
52.0212,Retail Management,Business,Business administration and management,Business administration and management nec
52.0214,Research Administration,Business,Business administration and management,Business administration and management nec
52.0215,Risk Management,Business,Business administration and management,Business administration and management nec
52.0216,Science/ Technology Management,Business,Business administration and management,Business administration and management nec
52.0299,"Business Administration, Management and Operations, Other",Business,Business administration and management,Business administration and management nec
52.0301,Accounting,Business,"Business, other",Accounting and accounting-related
52.0302,Accounting Technology and Bookkeeping,Business,"Business, other",Accounting and accounting-related
52.0303,Auditing,Business,"Business, other",Accounting and accounting-related
52.0304,Accounting and Finance,Business,"Business, other",Accounting and accounting-related
52.0305,Accounting and Business/ Management,Business,"Business, other",Accounting and accounting-related
52.0399,"Accounting and Related Services, Other",Business,"Business, other",Accounting and accounting-related
52.0801,"Finance, General",Business,"Business, other",Finance and financial management
52.0803,Banking and Financial Support Services,Business,"Business, other",Finance and financial management
52.0804,Financial Planning and Services,Business,"Business, other",Finance and financial management
52.0806,International Finance,Business,"Business, other",Finance and financial management
52.0807,Investments and Securities,Business,"Business, other",Finance and financial management
52.0808,Public Finance,Business,"Business, other",Finance and financial management
52.0809,Credit Management,Business,"Business, other",Finance and financial management
52.0810,Financial Risk Management,Business,"Business, other",Finance and financial management
52.0899,"Finance and Financial Management Services, Other",Business,"Business, other",Finance and financial management
52.1201,"Management Information Systems, General",Business,"Business, other",Management information systems
52.1206,Information Resources Management,Business,"Business, other",Management information systems
52.1207,Knowledge Management,Business,"Business, other",Management information systems
52.1299,"Management Information Systems and Services, Other",Business,"Business, other",Management information systems
52.0601,Business/ Managerial Economics,Business,"Business, other",Management sciences
52.1301,Management Science,Business,"Business, other",Management sciences
52.1302,Business Statistics,Business,"Business, other",Management sciences
52.1399,"Management Sciences and Quantitative Methods, Other",Business,"Business, other",Management sciences
52.1401,"Marketing/ Marketing Management, General",Business,"Business, other",Marketing
52.1402,Marketing Research,Business,"Business, other",Marketing
52.1403,International Marketing,Business,"Business, other",Marketing
52.1404,Digital Marketing,Business,"Business, other",Marketing
52.1499,"Marketing, Other",Business,"Business, other",Marketing
52.1003,Organizational Behavior Studies,Business,"Business, other",Organizational behavior studies
52.0101,"Business/ Commerce, General",Business,"Business, other",Business nec
52.0401,"Administrative Assistant and Secretarial Science, General",Business,"Business, other",Business nec
52.0402,Executive Assistant/ Executive Secretary,Business,"Business, other",Business nec
52.0406,Receptionist,Business,"Business, other",Business nec
52.0407,Business/ Office Automation/ Technology/ Data Entry,Business,"Business, other",Business nec
52.0408,General Office Occupations and Clerical Services,Business,"Business, other",Business nec
52.0409,"Parts, Warehousing, and Inventory Management Operations",Business,"Business, other",Business nec
52.0410,"Traffic, Customs, and Transportation Clerk/ Technician",Business,"Business, other",Business nec
52.0411,Customer Service Support/ Call Center/ Teleservice Operation,Business,"Business, other",Business nec
52.0499,"Business Operations Support and Secretarial Services, Other",Business,"Business, other",Business nec
52.0501,"Business/ Corporate Communications, General",Business,"Business, other",Business nec
52.0502,Grantsmanship,Business,"Business, other",Business nec
52.0599,"Business/ Corporate Communications, Other",Business,"Business, other",Business nec
52.0701,Entrepreneurship/ Entrepreneurial Studies,Business,"Business, other",Business nec
52.0702,Franchising and Franchise Operations,Business,"Business, other",Business nec
52.0703,Small Business Administration/ Management,Business,"Business, other",Business nec
52.0704,Social Entrepreneurship,Business,"Business, other",Business nec
52.0799,"Entrepreneurial and Small Business Operations, Other",Business,"Business, other",Business nec
52.0901,"Hospitality Administration/ Management, General",Business,"Business, other",Business nec
52.0903,Tourism and Travel Services Management,Business,"Business, other",Business nec
52.0904,Hotel/ Motel Administration/ Management,Business,"Business, other",Business nec
52.0905,Restaurant/ Food Services Management,Business,"Business, other",Business nec
52.0906,Resort Management,Business,"Business, other",Business nec
52.0907,Meeting and Event Planning,Business,"Business, other",Business nec
52.0908,Casino Management,Business,"Business, other",Business nec
52.0909,"Hotel, Motel, and Restaurant Management",Business,"Business, other",Business nec
52.0910,Brewery/ Brewpub Operations/ Management,Business,"Business, other",Business nec
52.0999,"Hospitality Administration/ Management, Other",Business,"Business, other",Business nec
52.1001,"Human Resources Management/ Personnel Administration, General",Business,"Business, other",Business nec
52.1002,Labor and Industrial Relations,Business,"Business, other",Business nec
52.1004,Labor Studies,Business,"Business, other",Business nec
52.1005,Human Resources Development,Business,"Business, other",Business nec
52.1006,Executive/ Career Coaching,Business,"Business, other",Business nec
52.1099,"Human Resources Management and Services, Other",Business,"Business, other",Business nec
52.1101,International Business/ Trade/ Commerce,Business,"Business, other",Business nec
52.1501,Real Estate,Business,"Business, other",Business nec
52.1601,Taxation,Business,"Business, other",Business nec
52.1701,Insurance,Business,"Business, other",Business nec
52.1801,"Sales, Distribution, and Marketing Operations, General",Business,"Business, other",Business nec
52.1802,Merchandising and Buying Operations,Business,"Business, other",Business nec
52.1803,Retailing and Retail Operations,Business,"Business, other",Business nec
52.1804,Selling Skills and Sales Operations,Business,"Business, other",Business nec
52.1899,"General Merchandising, Sales, and Related Marketing Operations, Other",Business,"Business, other",Business nec
52.1901,Auctioneering,Business,"Business, other",Business nec
52.1902,Fashion Merchandising,Business,"Business, other",Business nec
52.1903,Fashion Modeling,Business,"Business, other",Business nec
52.1904,Apparel and Accessories Marketing Operations,Business,"Business, other",Business nec
52.1905,Tourism and Travel Services Marketing Operations,Business,"Business, other",Business nec
52.1906,Tourism Promotion Operations,Business,"Business, other",Business nec
52.1907,Vehicle and Vehicle Parts and Accessories Marketing Operations,Business,"Business, other",Business nec
52.1908,Business and Personal/ Financial Services Marketing Operations,Business,"Business, other",Business nec
52.1909,Special Products Marketing Operations,Business,"Business, other",Business nec
52.1910,Hospitality and Recreation Marketing Operations,Business,"Business, other",Business nec
52.1999,"Specialized Merchandising, Sales, and Marketing Operations, Other",Business,"Business, other",Business nec
52.2001,"Construction Management, General",Business,"Business, other",Business nec
52.2002,Construction Project Management,Business,"Business, other",Business nec
52.2099,"Construction Management, Other",Business,"Business, other",Business nec
52.2101,Telecommunications Management,Business,"Business, other",Business nec
52.9999,"Business, Management, Marketing, and Related Support Services, Other",Business,"Business, other",Business nec
13.0401,"Educational Leadership and Administration, General",Education,Education leadership and administration,"Educational leadership and administration, general"
13.0406,Higher Education/ Higher Education Administration,Education,Education leadership and administration,Higher education and community college administration
13.0407,Community College Administration,Education,Education leadership and administration,Higher education and community college administration
13.0402,Administration of Special Education,Education,Education leadership and administration,Education leadership and administration nec
13.0403,Adult and Continuing Education Administration,Education,Education leadership and administration,Education leadership and administration nec
13.0404,"Educational, Instructional, and Curriculum Supervision",Education,Education leadership and administration,Education leadership and administration nec
13.0408,Elementary and Middle School Administration/ Principalship,Education,Education leadership and administration,Education leadership and administration nec
13.0409,Secondary School Administration/ Principalship,Education,Education leadership and administration,Education leadership and administration nec
13.0410,Urban Education and Leadership,Education,Education leadership and administration,Education leadership and administration nec
13.0411,Superintendency and Educational System Administration,Education,Education leadership and administration,Education leadership and administration nec
13.0412,International School Administration/ Leadership,Education,Education leadership and administration,Education leadership and administration nec
13.0413,Education Entrepreneurship,Education,Education leadership and administration,Education leadership and administration nec
13.0414,Early Childhood Program Administration,Education,Education leadership and administration,Education leadership and administration nec
13.0499,"Educational Administration and Supervision, Other",Education,Education leadership and administration,Education leadership and administration nec
13.0499b,Education and Human Resource Studies/ Development,Education,Education leadership and administration,Education leadership and administration nec
13.0499c,Organizational Leadership and Policy Development (Education),Education,Education leadership and administration,Education leadership and administration nec
13.0301,Curriculum and Instruction,Education,Education research,Curriculum and instruction
13.0601,Educational Evaluation and Research,Education,Education research,"Educational assessment, evaluation, and research methods"
13.0603,Educational Statistics and Research Methods,Education,Education research,"Educational assessment, evaluation, and research methods"
13.0604,"Educational Assessment, Testing, and Measurement",Education,Education research,"Educational assessment, evaluation, and research methods"
13.0607,Learning Sciences,Education,Education research,"Educational assessment, evaluation, and research methods"
13.0699,"Educational Assessment, Evaluation, and Research, Other",Education,Education research,"Educational assessment, evaluation, and research methods"
13.0501,Educational/ Instructional Technology,Education,Education research,Educational/ instructional technology and media design
13.0501b,Educational/ Instructional Media Design,Education,Education research,Educational/ instructional technology and media design
13.0501c,Learning/ Instructional Design and Technology,Education,Education research,Educational/ instructional technology and media design
13.0608,Institutional Research,Education,Education research,Higher education evaluation and research
13.0699b,Higher Education Evaluation and Research,Education,Education research,Higher education evaluation and research
13.1101,Counselor Education/ School Counseling and Guidance Services,Education,Education research,Student counseling and personnel services
13.1102,College Student Counseling and Personnel Services,Education,Education research,Student counseling and personnel services
13.1199,"Student Counseling and Personnel Services, Other",Education,Education research,Student counseling and personnel services
13.0701,International and Comparative Education,Education,Education research,Education research nec
13.0901,Social and Philosophical Foundations of Education,Education,Education research,Education research nec
13.1201,Adult and Continuing Education and Teaching,Education,Teacher education and teaching fields,"Adult, continuing, and workforce education and development"
13.1201b,Workforce Education and Development,Education,Teacher education and teaching fields,"Adult, continuing, and workforce education and development"
13.0201,Bilingual and Multilingual Education,Education,Teacher education and teaching fields,"Bilingual, multilingual, and multicultural education"
13.0202,Multicultural Education,Education,Teacher education and teaching fields,"Bilingual, multilingual, and multicultural education"
13.0203,Indian/ Native American Education,Education,Teacher education and teaching fields,"Bilingual, multilingual, and multicultural education"
13.0299,"Bilingual, Multilingual, and Multicultural Education, Other",Education,Teacher education and teaching fields,"Bilingual, multilingual, and multicultural education"
13.1311,Mathematics Teacher Education,Education,Teacher education and teaching fields,Mathematics teacher education
13.1312,Music Teacher Education,Education,Teacher education and teaching fields,Music teacher education
13.1001,"Special Education and Teaching, General",Education,Teacher education and teaching fields,Special education and teaching
13.1003,Education/ Teaching of Individuals with Hearing Impairments Including Deafness,Education,Teacher education and teaching fields,Special education and teaching
13.1004,Education/ Teaching of the Gifted and Talented,Education,Teacher education and teaching fields,Special education and teaching
13.1005,Education/ Teaching of Individuals with Emotional Disturbances,Education,Teacher education and teaching fields,Special education and teaching
13.1006,Education/ Teaching of Individuals with Intellectual Disabilities,Education,Teacher education and teaching fields,Special education and teaching
13.1007,Education/ Teaching of Individuals with Multiple Disabilities,Education,Teacher education and teaching fields,Special education and teaching
13.1008,Education/ Teaching of Individuals with Orthopedic and Other Physical Health Impairments,Education,Teacher education and teaching fields,Special education and teaching
13.1009,Education/ Teaching of Individuals with Vision Impairments Including Blindness,Education,Teacher education and teaching fields,Special education and teaching
13.1011,Education/ Teaching of Individuals with Specific Learning Disabilities,Education,Teacher education and teaching fields,Special education and teaching
13.1012,Education/ Teaching of Individuals with Speech or Language Impairments,Education,Teacher education and teaching fields,Special education and teaching
13.1013,Education/ Teaching of Individuals with Autism,Education,Teacher education and teaching fields,Special education and teaching
13.1014,Education/ Teaching of Individuals Who are Developmentally Delayed,Education,Teacher education and teaching fields,Special education and teaching
13.1015,Education/ Teaching of Individuals in Early Childhood Special Education Programs,Education,Teacher education and teaching fields,Special education and teaching
13.1016,Education/ Teaching of Individuals with Traumatic Brain Injuries,Education,Teacher education and teaching fields,Special education and teaching
13.1017,Education/ Teaching of Individuals in Elementary Special Education Programs,Education,Teacher education and teaching fields,Special education and teaching
13.1018,Education/ Teaching of Individuals in Junior High/ Middle School Special Education Programs,Education,Teacher education and teaching fields,Special education and teaching
13.1019,Education/ Teaching of Individuals in Secondary Special Education Programs,Education,Teacher education and teaching fields,Special education and teaching
13.1099,"Special Education and Teaching, Other",Education,Teacher education and teaching fields,Special education and teaching
13.1213,"Science, Technology, Engineering, and Mathematics (STEM) Educational Methods",Education,Teacher education and teaching fields,STEM educational methods
13.1301,Agricultural Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1316,Science Teacher Education/ General Science Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1317,Social Science Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1321,Computer Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1322,Biology Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1323,Chemistry Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1329,Physics Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1332,Geography Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1335,Psychology Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1337,Earth Science Teacher Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1338,Environmental Education,Education,Teacher education and teaching fields,"Teacher education, science and engineering"
13.1202,Elementary Education and Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1203,Junior High/ Intermediate/ Middle School Education and Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1205,Secondary Education and Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1206,"Teacher Education, Multiple Levels",Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1207,Montessori Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1208,Waldorf/ Steiner Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1209,Kindergarten/ Preschool Education and Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1210,Early Childhood Education and Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1211,Online Educator/ Online Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1212,International Teaching and Learning,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1214,College/ Postsecondary/ University Teaching,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1214b,Developmental Education,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1299,"Teacher Education and Professional Development, Specific Levels and Methods, Other",Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1299b,Teaching and Learning,Education,Teacher education and teaching fields,"Teacher education, specific levels and methods"
13.1302,Art Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1303,Business and Innovation/ Entrepreneurship Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1304,Driver and Safety Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1305,English/ Language Arts Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1306,Foreign Language Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1307,Health Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1308,Family and Consumer Sciences/ Home Economics Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1309,Technology Teacher Education/ Industrial Arts Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1310,Sales and Marketing Operations/ Marketing and Distribution Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1314,Physical Education Teaching and Coaching,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1315,Reading Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1315b,Language and Literacy Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1318,Social Studies Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1319,Technical Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1320,Trade and Industrial Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1324,Drama and Dance Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1325,French Language Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1326,German Language Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1327,Health Occupations Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1328,History Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1330,Spanish Language Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1331,Speech Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1333,Latin Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1334,School Librarian/ School Library Media Specialist,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1339,Communication Arts and Literature Teacher Education,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1399,"Teacher Education and Professional Development, Specific Subject Areas, Other",Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1401,Teaching English as a Second or Foreign Language/ ESL Language Instructor,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1402,Teaching French as a Second or Foreign Language,Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.1499,"Teaching English or French as a Second or Foreign Language, Other",Education,Teacher education and teaching fields,"Teacher education, specific subject areas"
13.0101,"Education, General",Education,"Education, other","Education, general"
13.0101b,Educational Studies,Education,"Education, other","Education, general"
13.1501,Teacher Assistant/ Aide,Education,"Education, other",Education nec
13.1502,Adult Literacy Tutor/ Instructor,Education,"Education, other",Education nec
13.1599,"Teaching Assistants/ Aides, Other",Education,"Education, other",Education nec
13.9999,"Education, Other",Education,"Education, other",Education nec
23.1402,American Literature (United States),Humanities,"English language and literature, letters",American literature (United States)
23.1402b,African-American/ Black Literature,Humanities,"English language and literature, letters",American literature (United States)
23.1302,Creative Writing,Humanities,"English language and literature, letters",Creative writing
23.0101,"English Language and Literature, General",Humanities,"English language and literature, letters","English language and literature, general"
23.1404,English Literature (British and Commonwealth),Humanities,"English language and literature, letters",English literature (British and Commonwealth)
23.1301,"Writing, General",Humanities,"English language and literature, letters","Rhetoric, composition, and writing studies"
23.1303,"Professional, Technical, Business, and Scientific Writing",Humanities,"English language and literature, letters","Rhetoric, composition, and writing studies"
23.1304,Rhetoric and Composition,Humanities,"English language and literature, letters","Rhetoric, composition, and writing studies"
23.1399,"Rhetoric and Composition/ Writing Studies, Other",Humanities,"English language and literature, letters","Rhetoric, composition, and writing studies"
23.1401,General Literature,Humanities,"English language and literature, letters",English language and literature nec
23.1403,American Literature (Canadian),Humanities,"English language and literature, letters",English language and literature nec
23.1405,Children's and Adolescent Literature,Humanities,"English language and literature, letters",English language and literature nec
23.1499,"Literature, Other",Humanities,"English language and literature, letters",English language and literature nec
23.9999,"English Language and Literature/ Letters, Other",Humanities,"English language and literature, letters",English language and literature nec
16.0104,Comparative Literature,Humanities,"Foreign languages, literatures, and linguistics",Comparative literature
16.0908,"Hispanic and Latin American Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Hispanic/ Latin American languages, literatures, and linguistics"
16.0900,"Romance Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0901,French Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0902,Italian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0904,Portuguese Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0906,Romanian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0999,"Romance Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics"
16.0905,Spanish Language and Literature,Humanities,"Foreign languages, literatures, and linguistics",Spanish language and literature
16.0907,Catalan Language and Literature,Humanities,"Foreign languages, literatures, and linguistics",Spanish language and literature
16.0101,"Foreign Languages and Literatures, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0103,Language Interpretation and Translation,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0201,"African Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0300,"East Asian Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0301,Chinese Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0302,Japanese Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0303,Korean Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0304,Tibetan Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0399,"East Asian Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0400,"Slavic Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0401,"Baltic Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0402,Russian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0404,Albanian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0405,Bulgarian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0406,Czech Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0407,Polish Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
